T_H,theta,jz_mean,jz_var,d_jz_analytical,d_jz_numerical,delta_theta_analytical,delta_theta_numerical,delta_theta_theory,is_fringe_extremum,abs_sin
77.9441575,1,0.413889518,0.07869546691,21.86545028,21.86545026,0.01282969798,0.01282969799,0.01282969798,False,0.5610542466
79.03065679,1,0.440968505,0.05554677758,-18.62623277,-18.62623275,0.01265331759,0.01265331761,0.01265331759,False,0.4713672775
80.13230128,1,-0.01084345855,0.2498824194,-40.05672753,-40.05672749,0.01247936205,0.01247936207,0.01247936205,False,0.9997648112
81.24930211,1,-0.4540427166,0.04384521153,-17.01299303,-17.01299301,0.01230779803,0.01230779804,0.01230779803,False,0.4187849641
82.38187331,1,-0.3822714906,0.1038685074,26.55055531,26.55055528,0.01213859263,0.01213859264,0.01213859263,False,0.6445727498
83.53023195,1,0.1372292969,0.2311681201,40.16129036,40.16129031,0.01197171343,0.01197171345,0.01197171343,False,0.9615989186
84.69459808,1,0.4958837914,0.004099265468,5.422614531,5.422614524,0.01180712847,0.01180712848,0.01180712847,False,0.1280510128
85.87519485,1,0.2478337094,0.1885784525,-37.29183631,-37.29183626,0.01164480618,0.0116448062,0.01164480618,False,0.8685124121
87.07224849,1,-0.3137937176,0.1515335028,-33.89487922,-33.89487917,0.01148471548,0.01148471549,0.01148471548,False,0.778546088
88.28598841,1,-0.474397977,0.02494655942,13.94431266,13.94431265,0.01132682567,0.01132682569,0.01132682567,False,0.3158895973
89.51664721,1,-0.009371158035,0.2499121814,44.75046169,44.75046163,0.01117110651,0.01117110652,0.01117110651,False,0.9998243474
90.76446073,1,0.4710887937,0.02807534848,15.20822081,15.20822079,0.01101752814,0.01101752815,0.01101752814,False,0.3351140014
92.02966809,1,0.301523448,0.1590836103,-36.70629706,-36.706297,0.01086606114,0.01086606115,0.01086606114,False,0.797705736
93.31251175,1,-0.2968014438,0.1619089029,-37.54700019,-37.54700013,0.01071667648,0.0107166765,0.01071667648,False,0.8047581076
94.61323756,1,-0.4669800989,0.03192958721,16.9062994,16.90629937,0.01056934554,0.01056934555,0.01056934554,False,0.3573770401
95.93209478,1,0.05663759565,0.2467921828,47.65732123,47.65732115,0.01042404007,0.01042404009,0.01042404007,False,0.9935636522
97.26933615,1,0.4964021564,0.003584899144,5.823906887,5.823906878,0.01028073224,0.01028073225,0.01028073224,False,0.1197480546
98.62521795,1,0.1643612764,0.2229853708,-46.57213651,-46.57213643,0.01013939458,0.01013939459,0.01013939458,False,0.9444265367
100,1,-0.4311594361,0.06410154062,-25.31828206,-25.31828201,0.01,0.01000000002,0.01,False,0.5063656411
0.1,1.5,-0.494385539,0.005582938859,0.007471906624,0.007471906538,10,10.00000011,10,False,0.1494381325
0.1013939458,1.5,-0.4942282269,0.005738459754,0.007680857256,0.007680857284,9.862521795,9.86252176,9.862521795,False,0.1515052442
0.1028073224,1.5,-0.4940665158,0.005898277939,0.007895627752,0.00789562779,9.726933615,9.726933568,9.726933615,False,0.153600494
0.1042404007,1.5,-0.4939002833,0.00606251016,0.008116378875,0.00811637893,9.593209478,9.593209413,9.593209478,False,0.1557242455
0.1056934554,1.5,-0.4937294034,0.006231276223,0.008343275756,0.008343275792,9.461323756,9.461323715,9.461323756,False,0.1578768662
0.1071667648,1.5,-0.4935537468,0.006404699063,0.008576488003,0.008576487992,9.331251175,9.331251187,9.331251175,False,0.1600587275
0.1086606114,1.5,-0.4933731804,0.006582904822,0.008816189818,0.008816189778,9.202966809,9.202966851,9.202966809,False,0.1622702046
0.1101752814,1.5,-0.4931875678,0.006766022923,0.009062560122,0.009062560147,9.076446073,9.076446048,9.076446073,False,0.1645116765
0.1117110651,1.5,-0.4929967686,0.00695418615,0.009315782671,0.009315782673,8.951664721,8.951664719,8.951664721,False,0.1667835262
0.1132682567,1.5,-0.4928006385,0.007147530725,0.009576046183,0.009576046178,8.828598841,8.828598846,8.828598841,False,0.1690861405
0.1148471548,1.5,-0.4925990292,0.007346196387,0.009843544469,0.009843544507,8.707224849,8.707224816,8.707224849,False,0.17141991
0.1164480618,1.5,-0.4923917886,0.007550326478,0.01011847656,0.01011847658,8.587519485,8.587519466,8.587519485,False,0.1737852293
0.1180712847,1.5,-0.4921787602,0.007760068022,0.01040104685,0.01040104683,8.469459808,8.469459826,8.469459808,False,0.1761824965
0.1197171343,1.5,-0.4919597831,0.007975571811,0.01069146522,0.01069146521,8.353023195,8.3530232,8.353023195,False,0.1786121139
0.1213859263,1.5,-0.4917346922,0.008196992489,0.01098994718,0.01098994715,8.238187331,8.238187359,8.238187331,False,0.1810744873
0.1230779803,1.5,-0.4915033177,0.008424488643,0.01129671404,0.01129671404,8.124930211,8.124930212,8.124930211,False,0.1835700263
0.1247936205,1.5,-0.4912654854,0.008658222885,0.011611993,0.01161199301,8.013230128,8.013230127,8.013230128,False,0.1860991444
0.1265331759,1.5,-0.4910210159,0.008898361946,0.01193601737,0.01193601729,7.903065679,7.903065737,7.903065679,False,0.1886622585
0.1282969798,1.5,-0.4907697253,0.009145076765,0.01226902667,0.01226902668,7.79441575,7.794415742,7.79441575,False,0.1912597895
0.1300853701,1.5,-0.4905114244,0.009398542582,0.0126112668,0.01261126681,7.687259522,7.687259517,7.687259522,False,0.1938921616
0.1318986896,1.5,-0.4902459189,0.009658939027,0.01296299022,0.01296299021,7.581576458,7.581576461,7.581576458,False,0.1965598029
0.1337372858,1.5,-0.4899730092,0.009926450218,0.01332445607,0.01332445609,7.477346305,7.477346294,7.477346305,False,0.1992631448
0.1356015111,1.5,-0.4896924904,0.01020126485,0.01369593041,0.01369593042,7.37454909,7.374549086,7.37454909,False,0.2020026223
0.1374917226,1.5,-0.4894041517,0.01048357631,0.0140776863,0.01407768624,7.273165113,7.273165146,7.273165113,False,0.2047786738
0.1394082826,1.5,-0.4891077767,0.01077358274,0.01447000405,0.01447000406,7.173174944,7.173174942,7.173174944,False,0.207591741
0.1413515585,1.5,-0.4888031432,0.01107148715,0.01487317135,0.01487317133,7.074559423,7.074559431,7.074559423,False,0.2104422691
0.1433219226,1.5,-0.4884900229,0.01137749755,0.01528748347,0.01528748347,6.97729965,6.97729965,6.97729965,False,0.2133307062
0.1453197524,1.5,-0.4881681811,0.01169182698,0.01571324345,0.01571324346,6.881376986,6.881376985,6.881376986,False,0.2162575038
0.147345431,1.5,-0.4878373769,0.01201469368,0.01615076228,0.01615076234,6.786773051,6.786773024,6.786773051,False,0.2192231163
0.1493993464,1.5,-0.4874973629,0.01234632114,0.01660035907,0.016600359,6.693469713,6.693469738,6.693469713,False,0.2222280013
0.1514818922,1.5,-0.4871478849,0.0126869382,0.01706236129,0.0170623613,6.601449093,6.601449087,6.601449093,False,0.2252726189
0.1535934677,1.5,-0.4867886819,0.01303677921,0.01753710494,0.01753710493,6.510693555,6.510693558,6.510693555,False,0.2283574322
0.1557344773,1.5,-0.4864194856,0.01339608406,0.01802493476,0.01802493468,6.421185709,6.421185738,6.421185709,False,0.231482907
0.1579053314,1.5,-0.4860400207,0.01376509831,0.01852620444,0.0185262044,6.3329084,6.332908413,6.3329084,False,0.2346495115
0.1601064461,1.5,-0.4856500043,0.01414407328,0.01904127681,0.01904127678,6.245844712,6.245844723,6.245844712,False,0.2378577162
0.1623382432,1.5,-0.4852491461,0.01453326619,0.01957052407,0.01957052403,6.15997796,6.159977973,6.15997796,False,0.2411079939
0.1646011502,1.5,-0.4848371477,0.01493294018,0.02011432803,0.02011432806,6.075291689,6.075291678,6.075291689,False,0.2444008198
0.166895601,1.5,-0.4844137028,0.01534336449,0.02067308027,0.02067308033,5.991769669,5.991769651,5.991769669,False,0.2477366706
0.1692220352,1.5,-0.4839784969,0.01576481452,0.02124718242,0.02124718235,5.909395895,5.909395915,5.909395895,False,0.2511160251
0.1715808986,1.5,-0.483531207,0.0161975719,0.02183704636,0.02183704637,5.828154581,5.828154579,5.828154581,False,0.2545393635
0.1739726432,1.5,-0.4830715013,0.01664192463,0.02244309446,0.02244309444,5.748030158,5.748030163,5.748030158,False,0.2580071676
0.1763977275,1.5,-0.4825990394,0.01709816716,0.02306575981,0.02306575989,5.669007271,5.669007252,5.669007271,False,0.2615199201
0.1788566162,1.5,-0.4821134716,0.01756660046,0.02370548646,0.02370548643,5.591070777,5.591070782,5.591070777,False,0.2650781051
0.1813497804,1.5,-0.481614439,0.01804753213,0.02436272965,0.02436272972,5.514205739,5.514205722,5.514205739,False,0.2686822073
0.183877698,1.5,-0.481101573,0.01854127647,0.02503795607,0.0250379561,5.438397428,5.438397422,5.438397428,False,0.2723327118
0.1864408534,1.5,-0.4805744952,0.01904815459,0.02573164409,0.02573164418,5.363631317,5.363631298,5.363631317,False,0.2760301041
0.1890397378,1.5,-0.4800328172,0.01956849445,0.02644428402,0.02644428404,5.289893076,5.289893072,5.289893076,False,0.2797748699
0.1916748492,1.5,-0.4794761402,0.02010263096,0.02717637836,0.02717637831,5.217168576,5.217168584,5.217168576,False,0.2835674943
0.1943466927,1.5,-0.4789040551,0.02065090604,0.02792844204,0.02792844206,5.145443878,5.145443875,5.145443878,False,0.2874084622
0.1970557802,1.5,-0.4783161416,0.0212136687,0.02870100269,0.02870100271,5.074705239,5.074705236,5.074705239,False,0.2912982575
0.1998026309,1.5,-0.4777119686,0.0217912751,0.02949460091,0.02949460093,5.004939103,5.004939099,5.004939103,False,0.2952373628
0.2025877712,1.5,-0.4770910934,0.02238408857,0.03030979048,0.03030979048,4.936132098,4.936132098,4.936132098,False,0.2992262594
0.2054117348,1.5,-0.476453062,0.02299247972,0.03114713868,0.03114713867,4.86827104,4.868271041,4.86827104,False,0.3032654265
0.208275063,1.5,-0.4757974081,0.02361682644,0.03200722652,0.03200722654,4.801342924,4.801342922,4.801342924,False,0.3073553412
0.2111783044,1.5,-0.4751236535,0.02425751393,0.03289064901,0.03289064895,4.735334923,4.735334932,4.735334923,False,0.3114964778
0.2141220155,1.5,-0.4744313072,0.02491493476,0.03379801542,0.03379801539,4.670234388,4.670234393,4.670234388,False,0.3156893078
0.2171067603,1.5,-0.4737198657,0.02558948888,0.03472994955,0.03472994947,4.606028844,4.606028854,4.606028844,False,0.3199342987
0.2201331107,1.5,-0.4729888121,0.0262815836,0.03568708998,0.03568709003,4.542705986,4.542705979,4.542705986,False,0.3242319145
0.2232016469,1.5,-0.4722376164,0.02699163363,0.03667009035,0.03667009038,4.48025368,4.480253676,4.48025368,False,0.3285826145
0.2263129568,1.5,-0.4714657347,0.02772006104,0.03767961963,0.03767961962,4.418659956,4.418659957,4.418659956,False,0.3329868528
0.2294676367,1.5,-0.4706726089,0.02846729525,0.03871636234,0.03871636234,4.357913012,4.357913013,4.357913012,False,0.3374450785
0.2326662911,1.5,-0.4698576668,0.02923377298,0.03978101886,0.03978101878,4.298001206,4.298001215,4.298001206,False,0.3419577341
0.2359095331,1.5,-0.4690203213,0.03001993822,0.04087430564,0.04087430561,4.238913057,4.238913061,4.238913057,False,0.3465252558
0.239197984,1.5,-0.4681599703,0.03082624217,0.04199695549,0.04199695552,4.180637241,4.180637238,4.180637241,False,0.3511480723
0.2425322742,1.5,-0.4672759965,0.03165314311,0.0431497178,0.04314971777,4.123162591,4.123162594,4.123162591,False,0.3558266045
0.2459130425,1.5,-0.4663677665,0.03250110638,0.0443333588,0.04433335882,4.066478092,4.06647809,4.066478092,False,0.3605612646
0.249340937,1.5,-0.4654346311,0.03337060419,0.0455486618,0.04554866176,4.010572881,4.010572884,4.010572881,False,0.3653524555
0.2528166144,1.5,-0.4644759245,0.03426211555,0.04679642741,0.04679642748,3.955436245,3.955436239,3.955436245,False,0.3702005702
0.2563407409,1.5,-0.4634909642,0.03517612606,0.04807747379,0.04807747384,3.901057617,3.901057614,3.901057617,False,0.3751059907
0.2599139918,1.5,-0.4624790506,0.03611312779,0.04939263684,0.04939263679,3.847426577,3.847426581,3.847426577,False,0.3800690874
0.2635370519,1.5,-0.4614394662,0.03707361903,0.05074277041,0.05074277043,3.794532847,3.794532846,3.794532847,False,0.3850902182
0.2672106155,1.5,-0.460371476,0.0380581041,0.05212874654,0.05212874651,3.742366291,3.742366293,3.742366291,False,0.3901697277
0.2709353866,1.5,-0.4592743264,0.03906709308,0.05355145561,0.0535514556,3.690916911,3.690916911,3.690916911,False,0.3953079462
0.2747120789,1.5,-0.4581472454,0.04010110153,0.05501180649,0.05501180647,3.640174847,3.640174849,3.640174847,False,0.4005051886
0.2785414163,1.5,-0.4569894417,0.04116065021,0.05651072679,0.05651072679,3.590130377,3.590130377,3.590130377,False,0.4057617538
0.2824241326,1.5,-0.4558001045,0.04224626471,0.05804916293,0.05804916292,3.540773909,3.540773909,3.540773909,False,0.4110779231
0.2863609719,1.5,-0.4545784035,0.04335847508,0.05962808028,0.05962808025,3.492095985,3.492095986,3.492095985,False,0.4164539594
0.2903526885,1.5,-0.4533234878,0.04449781545,0.06124846331,0.06124846336,3.444087276,3.444087273,3.444087276,False,0.4218901063
0.2944000475,1.5,-0.4520344859,0.04566482354,0.06291131566,0.0629113156,3.396738582,3.396738585,3.396738582,False,0.4273865863
0.2985038245,1.5,-0.4507105055,0.04686004021,0.06461766021,0.06461766025,3.35004083,3.350040828,3.35004083,False,0.4329436001
0.3026648059,1.5,-0.4493506327,0.04808400891,0.06636853914,0.06636853914,3.30398507,3.30398507,3.30398507,False,0.4385613248
0.3068837892,1.5,-0.4479539317,0.04933727512,0.06816501393,0.06816501391,3.258562476,3.258562477,3.258562476,False,0.4442399132
0.3111615828,1.5,-0.4465194445,0.05062038571,0.07000816541,0.0700081654,3.213764344,3.213764344,3.213764344,False,0.4499794916
0.3154990065,1.5,-0.4450461905,0.05193388832,0.07189909366,0.07189909362,3.169582089,3.169582091,3.169582089,False,0.4557801589
0.3198968915,1.5,-0.4435331661,0.05327833058,0.073838918,0.07383891806,3.126007243,3.126007241,3.126007243,False,0.461641985
0.3243560807,1.5,-0.4419793441,0.05465425936,0.07582877687,0.07582877684,3.083031457,3.083031458,3.083031457,False,0.4675650088
0.3288774286,1.5,-0.4403836737,0.05606221995,0.07786982768,0.07786982761,3.040646493,3.040646496,3.040646493,False,0.4735492369
0.3334618016,1.5,-0.4387450796,0.05750275514,0.07996324666,0.07996324664,2.998844231,2.998844232,2.998844231,False,0.4795946419
0.3381100782,1.5,-0.437062462,0.05897640428,0.08211022866,0.0821102287,2.957616659,2.957616658,2.957616659,False,0.4857011603
0.3428231494,1.5,-0.4353346962,0.06048370225,0.08431198683,0.08431198678,2.916955876,2.916955878,2.916955876,False,0.4918686908
0.3476019182,1.5,-0.4335606321,0.06202517833,0.08656975235,0.08656975228,2.87685409,2.876854092,2.87685409,False,0.4980970923
0.3524473004,1.5,-0.4317390935,0.0636013551,0.08888477407,0.08888477401,2.837303617,2.837303618,2.837303617,False,0.5043861818
0.3573602246,1.5,-0.4298688787,0.06521274713,0.09125831805,0.09125831799,2.798296876,2.798296878,2.798296876,False,0.5107357326
0.3623416323,1.5,-0.427948759,0.06685985968,0.09369166715,0.09369166715,2.759826392,2.759826393,2.759826392,False,0.5171454715
0.3673924782,1.5,-0.4259774792,0.06854318725,0.0961861204,0.09618612046,2.721884795,2.721884793,2.721884795,False,0.5236150771
0.3725137301,1.5,-0.4239537567,0.07026321215,0.09874299246,0.09874299245,2.684464811,2.684464811,2.684464811,False,0.5301441772
0.3777063695,1.5,-0.4218762818,0.07202040282,0.1013636129,0.1013636129,2.647559271,2.647559271,2.647559271,False,0.536732346
0.3829713914,1.5,-0.4197437168,0.07381521219,0.1040493254,0.1040493254,2.611161101,2.611161101,2.611161101,False,0.5433791022
0.3883098049,1.5,-0.417554696,0.07564807585,0.1068014871,0.106801487,2.575263327,2.575263328,2.575263327,False,0.5500839058
0.393722633,1.5,-0.4153078254,0.0775194102,0.1096214672,0.1096214673,2.539859069,2.539859068,2.539859069,False,0.5568461554
0.399210913,1.5,-0.4130016823,0.07942961038,0.1125106467,0.1125106467,2.504941542,2.504941542,2.504941542,False,0.5636651857
0.4047756966,1.5,-0.4106348156,0.08137904819,0.1154704164,0.1154704164,2.470504055,2.470504055,2.470504055,False,0.5705402639
0.4104180503,1.5,-0.4082057449,0.08336806982,0.1185021763,0.1185021763,2.436540009,2.436540009,2.436540009,False,0.5774705874
0.4161390553,1.5,-0.4057129607,0.08539699351,0.121607334,0.121607334,2.403042894,2.403042895,2.403042894,False,0.5844552798
0.4219398081,1.5,-0.4031549243,0.08746610704,0.1247873033,0.1247873033,2.370006292,2.370006293,2.370006292,False,0.5914933881
0.4278214202,1.5,-0.4005300674,0.08957566509,0.1280435026,0.1280435027,2.337423871,2.33742387,2.337423871,False,0.5985838791
0.4337850188,1.5,-0.3978367925,0.09172588652,0.1313773532,0.1313773532,2.305289387,2.305289387,2.305289387,False,0.605725636
0.4398317467,1.5,-0.3950734724,0.09391695142,0.1347902772,0.1347902772,2.273596682,2.273596683,2.273596682,False,0.6129174542
0.4459627627,1.5,-0.3922384503,0.0961489981,0.138283696,0.138283696,2.242339683,2.242339684,2.242339683,False,0.6201580383
0.4521792417,1.5,-0.3893300401,0.09842211988,0.1418590276,0.1418590277,2.2115124,2.211512399,2.2115124,False,0.6274459973
0.4584823751,1.5,-0.3863465262,0.1007363617,0.1455176846,0.1455176847,2.181108924,2.181108924,2.181108924,False,0.6347798412
0.4648733708,1.5,-0.3832861637,0.1030917167,0.1492610716,0.1492610716,2.15112343,2.15112343,2.15112343,False,0.6421579765
0.4713534535,1.5,-0.3801471788,0.1054881224,0.1530905822,0.1530905822,2.121550171,2.121550171,2.121550171,False,0.6495787017
0.477923865,1.5,-0.3769277688,0.1079254571,0.1570075966,0.1570075966,2.09238348,2.092383481,2.09238348,False,0.657040203
0.4845858645,1.5,-0.3736261025,0.1104035356,0.1610134784,0.1610134784,2.063617768,2.063617768,2.063617768,False,0.6645405497
0.4913407286,1.5,-0.3702403205,0.1129221051,0.1651095707,0.1651095708,2.035247521,2.035247521,2.035247521,False,0.6720776891
0.4981897519,1.5,-0.366768536,0.115480841,0.1692971934,0.1692971935,2.007267304,2.007267303,2.007267304,False,0.679649442
0.5051342469,1.5,-0.3632088349,0.1180793423,0.1735776388,0.1735776388,1.979671753,1.979671753,1.979671753,False,0.687253497
0.5121755443,1.5,-0.3595592765,0.1207171267,0.1779521677,0.1779521676,1.952455581,1.952455582,1.952455581,False,0.6948874058
0.5193149937,1.5,-0.3558178944,0.123393626,0.1824220051,0.182422005,1.925613572,1.925613573,1.925613572,False,0.7025485777
0.526553963,1.5,-0.3519826973,0.1261081808,0.1869883357,0.1869883356,1.899140582,1.899140583,1.899140582,False,0.7102342734
0.5338938397,1.5,-0.3480516696,0.1288600353,0.1916522988,0.1916522988,1.873031539,1.873031539,1.873031539,False,0.7179416001
0.5413360303,1.5,-0.3440227725,0.131648332,0.1964149833,0.1964149832,1.847281437,1.847281438,1.847281437,False,0.7256675052
0.548881961,1.5,-0.3398939452,0.134472106,0.201277422,0.201277422,1.821885343,1.821885344,1.821885343,False,0.7334087701
0.5565330778,1.5,-0.3356631063,0.1373302791,0.2062405857,0.2062405857,1.796838391,1.796838391,1.796838391,False,0.7411620041
0.5642908471,1.5,-0.3313281546,0.1402216539,0.2113053771,0.2113053771,1.772135779,1.772135779,1.772135779,False,0.7489236381
0.5721567555,1.5,-0.3268869713,0.143144908,0.2164726242,0.2164726241,1.747772774,1.747772775,1.747772774,False,0.7566899181
0.5801323104,1.5,-0.3223374208,0.1460985872,0.2217430732,0.2217430731,1.723744708,1.723744708,1.723744708,False,0.7644568978
0.5882190402,1.5,-0.3176773533,0.1490810992,0.2271173809,0.2271173809,1.700046975,1.700046975,1.700046975,False,0.7722204328
0.5964184946,1.5,-0.3129046061,0.1520907075,0.2325961074,0.2325961073,1.676675035,1.676675035,1.676675035,False,0.7799761727
0.6047322449,1.5,-0.3080170062,0.1551255239,0.2381797071,0.238179707,1.653624407,1.653624408,1.653624407,False,0.7877195539
0.6131618845,1.5,-0.303012372,0.1581835024,0.2438685207,0.2438685206,1.630890676,1.630890676,1.630890676,False,0.795445793
0.6217090286,1.5,-0.2978885165,0.1612624317,0.2496627653,0.2496627653,1.608469483,1.608469483,1.608469483,False,0.8031498783
0.6303753153,1.5,-0.2926432492,0.1643599287,0.2555625251,0.255562525,1.586356534,1.586356534,1.586356534,False,0.8108265627
0.6391624053,1.5,-0.2872743794,0.1674734309,0.2615677407,0.2615677407,1.564547589,1.564547589,1.564547589,False,0.818470356
0.6480719826,1.5,-0.2817797194,0.1706001897,0.2676781989,0.2676781988,1.543038469,1.543038469,1.543038469,False,0.8260755164
0.6571057546,1.5,-0.2761570875,0.173737263,0.2738935205,0.2738935205,1.521825053,1.521825053,1.521825053,False,0.833636043
0.6662654525,1.5,-0.2704043116,0.1768815083,0.2802131492,0.2802131492,1.500903276,1.500903276,1.500903276,False,0.841145667
0.6755528315,1.5,-0.2645192332,0.1800295753,0.2866363382,0.2866363382,1.480269127,1.480269127,1.480269127,False,0.8485978441
0.6849696716,1.5,-0.2584997115,0.1831778992,0.2931621376,0.2931621376,1.459918652,1.459918652,1.459918652,False,0.8559857456
0.6945177774,1.5,-0.2523436274,0.1863226937,0.2997893799,0.2997893799,1.439847953,1.439847953,1.439847953,False,0.86330225
0.7041989785,1.5,-0.2460488886,0.1894599444,0.3065166663,0.3065166663,1.420053182,1.420053182,1.420053182,False,0.8705399345
0.7140151304,1.5,-0.2396134345,0.192585402,0.3133423506,0.3133423506,1.400530545,1.400530546,1.400530545,False,0.8776910664
0.7239681141,1.5,-0.2330352411,0.1956945764,0.3202645236,0.3202645236,1.381276303,1.381276303,1.381276303,False,0.8847475943
0.734059837,1.5,-0.2263123271,0.1987827306,0.3272809966,0.3272809964,1.362286764,1.362286765,1.362286764,False,0.8917011396
0.744292233,1.5,-0.2194427596,0.2018448752,0.3343892834,0.3343892833,1.34355829,1.343558291,1.34355829,False,0.8985429878
0.7546672631,1.5,-0.2124246608,0.2048757635,0.3415865827,0.3415865828,1.325087292,1.325087292,1.325087292,False,0.9052640797
0.7651869155,1.5,-0.2052562141,0.2078698866,0.3488697585,0.3488697584,1.30687023,1.30687023,1.30687023,False,0.9118550029
0.7758532061,1.5,-0.1979356721,0.2108214697,0.3562353206,0.3562353206,1.288903612,1.288903613,1.288903612,False,0.9183059832
0.786668179,1.5,-0.1904613634,0.213724469,0.3636794039,0.363679404,1.271183997,1.271183997,1.271183997,False,0.9246068765
0.7976339068,1.5,-0.1828317012,0.216572569,0.3711977468,0.3711977468,1.253707987,1.253707988,1.253707987,False,0.9307471602
0.8087524909,1.5,-0.1750451912,0.219359181,0.3787856688,0.3787856688,1.236472235,1.236472235,1.236472235,False,0.936715925
0.820026062,1.5,-0.1671004411,0.2220774426,0.3864380474,0.3864380473,1.219473437,1.219473437,1.219473437,False,0.9425018676
0.8314567806,1.5,-0.1589961696,0.224720218,0.3941492941,0.3941492941,1.202708335,1.202708335,1.202708335,False,0.9480932824
0.8430468372,1.5,-0.1507312167,0.2272801003,0.4019133293,0.4019133292,1.186173716,1.186173717,1.186173716,False,0.953478055
0.8547984529,1.5,-0.1423045536,0.229749414,0.4097235563,0.4097235562,1.169866413,1.169866413,1.169866413,False,0.9586436544
0.8667138797,1.5,-0.1337152946,0.23212022,0.4175728352,0.4175728351,1.1537833,1.1537833,1.1537833,False,0.9635771272
0.8787954012,1.5,-0.1249627076,0.2343843217,0.4254534546,0.4254534545,1.137921294,1.137921294,1.137921294,False,0.9682650912
0.8910453325,1.5,-0.1160462271,0.2365332732,0.4333571041,0.433357104,1.122277356,1.122277356,1.122277356,False,0.9726937302
0.9034660212,1.5,-0.1069654667,0.2385583889,0.4412748442,0.4412748441,1.106848489,1.106848489,1.106848489,False,0.9768487886
0.9160598475,1.5,-0.09772023213,0.2404507562,0.4491970768,0.4491970767,1.091631734,1.091631734,1.091631734,False,0.9807155678
0.928829225,1.5,-0.08831053581,0.2422012493,0.4571135143,0.4571135144,1.076624177,1.076624177,1.076624177,False,0.9842789224
0.9417766007,1.5,-0.07873661104,0.2438005461,0.4650131483,0.4650131483,1.061822941,1.061822941,1.061822941,False,0.9875232576
0.9549044558,1.5,-0.06899892755,0.245239148,0.4728842169,0.4728842169,1.04722519,1.04722519,1.04722519,False,0.9904325277
0.968215306,1.5,-0.05909820737,0.2465074019,0.4807141723,0.4807141722,1.032828126,1.032828126,1.032828126,False,0.9929902354
0.9817117023,1.5,-0.04903544155,0.2475955255,0.4884896471,0.4884896471,1.01862899,1.01862899,1.01862899,False,0.995179432
0.995396231,1.5,-0.03881190751,0.2484936358,0.4961964208,0.4961964207,1.004625062,1.004625062,1.004625062,False,0.9969827197
1.009271515,1.5,-0.0284291871,0.2491917813,0.5038193849,0.5038193848,0.9908136567,0.9908136568,0.9908136567,False,0.9983822541
1.023340212,1.5,-0.01788918542,0.249679977,0.5113425089,0.5113425088,0.9771921284,0.9771921285,0.9771921284,False,0.9993597491
1.03760502,1.5,-0.007194150323,0.2499482442,0.518748805,0.518748805,0.9637578664,0.9637578665,0.9637578664,False,0.999896483
1.052068671,1.5,0.003653307363,0.2499866533,0.5260202937,0.5260202937,0.9505082962,0.9505082963,0.9505082962,False,0.9999733063
1.066733938,1.5,0.01465019286,0.2497853718,0.5331379686,0.5331379686,0.9374408788,0.9374408787,0.9374408788,False,0.9995706515
1.08160363,1.5,0.02579310578,0.2493347157,0.5400817619,0.5400817618,0.9245531098,0.9245531099,0.9245531098,False,0.998668545
1.096680598,1.5,0.0370782177,0.2486252058,0.5468305105,0.5468305104,0.9118425196,0.9118425197,0.9118425196,False,0.997246621
1.111967731,1.5,0.0485012491,0.2476476288,0.5533619224,0.5533619223,0.8993066723,0.8993066724,0.8993066723,False,0.995284138
1.127467958,1.5,0.06005744555,0.2463931032,0.5596525438,0.5596525438,0.8869431656,0.8869431657,0.8869431656,False,0.9927599976
1.14318425,1.5,0.0717415533,0.2448531495,0.5656777278,0.5656777278,0.8747496302,0.8747496302,0.8747496302,False,0.9896527664
1.159119619,1.5,0.08354779412,0.2430197661,0.5714116042,0.5714116041,0.8627237292,0.8627237294,0.8627237292,False,0.9859407002
1.175277117,1.5,0.09546983968,0.2408855097,0.5768270506,0.5768270505,0.8508631583,0.8508631584,0.8508631583,False,0.981601772
1.191659843,1.5,0.1075007852,0.2384435812,0.581895666,0.5818956659,0.8391656443,0.8391656444,0.8391656443,False,0.9766137029
1.208270935,1.5,0.1196331227,0.235687916,0.5865877468,0.5865877466,0.8276289456,0.8276289458,0.8276289456,False,0.9709539968
1.225113577,1.5,0.1318587137,0.2326132796,0.5908722648,0.5908722649,0.8162508514,0.8162508514,0.8162508514,False,0.9645999785
1.242190995,1.5,0.1441687614,0.2292153682,0.5947168494,0.5947168493,0.8050291812,0.8050291814,0.8050291812,False,0.9575288366
1.259506464,1.5,0.1565537829,0.2254909131,0.5980877721,0.598087772,0.7939617845,0.7939617847,0.7939617845,False,0.9497176698
1.277063301,1.5,0.1690035807,0.2214377897,0.6009499367,0.6009499367,0.7830465404,0.7830465404,0.7830465404,False,0.9411435378
1.294864871,1.5,0.1815072144,0.2170551311,0.6032668725,0.6032668726,0.7722813571,0.7722813571,0.7722813571,False,0.9317835181
1.312914585,1.5,0.1940529716,0.2123434442,0.6050007341,0.6050007339,0.7616641717,0.7616641718,0.7616641717,False,0.9216147659
1.331215903,1.5,0.2066283404,0.2073047289,0.6061123059,0.6061123058,0.7511929493,0.7511929494,0.7511929493,False,0.9106145814
1.34977233,1.5,0.21921998,0.2019426004,0.6065610141,0.606561014,0.7408656835,0.7408656837,0.7408656835,False,0.8987604806
1.368587425,1.5,0.2318136933,0.1962624116,0.6063049454,0.6063049454,0.7306803951,0.7306803951,0.7306803951,False,0.886030274
